n_xe,n_si,pte,pte_error
1.585925925925926,0.6074074074074074,0.00291,0.00017058722109231978
1.585925925925926,0.6148148148148148,0.00289,0.00017
1.585925925925926,0.6222222222222222,0.00287,0.00016941074346097417
1.585925925925926,0.6296296296296297,0.00286,0.00016911534525287762
1.585925925925926,0.6370370370370371,0.00285,0.00016881943016134135
1.585925925925926,0.6444444444444444,0.00284,0.00016852299546352717
1.585925925925926,0.6518518518518518,0.00283,0.0001682260384126072
1.585925925925926,0.6592592592592592,0.00281,0.0001676305461424021
1.585925925925926,0.6666666666666666,0.00281,0.0001676305461424021
1.585925925925926,0.674074074074074,0.0028,0.00016733200530681512
1.585925925925926,0.6814814814814815,0.00279,0.00016703293088490067
1.585925925925926,0.6888888888888889,0.00279,0.00016703293088490067
1.585925925925926,0.6962962962962963,0.00279,0.00016703293088490067
1.585925925925926,0.7037037037037037,0.00279,0.00016703293088490067
1.585925925925926,0.7111111111111111,0.00278,0.00016673332000533066
1.585925925925926,0.7185185185185186,0.00278,0.00016673332000533066
1.585925925925926,0.7259259259259259,0.00277,0.00016643316977093238
1.585925925925926,0.7333333333333333,0.00277,0.00016643316977093238
1.585925925925926,0.7407407407407407,0.00276,0.0001661324772583615
1.585925925925926,0.7481481481481481,0.00274,0.0001655294535724685
1.585925925925926,0.7555555555555555,0.00274,0.0001655294535724685
1.585925925925926,0.762962962962963,0.00271,0.0001646207763315433
1.585925925925926,0.7703703703703704,0.0027,0.00016431676725154983
1.585925925925926,0.7777777777777778,0.0027,0.00016431676725154983
1.585925925925926,0.7851851851851852,0.00269,0.00016401219466856726
1.585925925925926,0.7925925925925925,0.00269,0.00016401219466856726
1.585925925925926,0.8,0.00267,0.0001634013463836819
1.585925925925926,0.8074074074074074,0.00265,0.00016278820596099706
1.585925925925926,0.8148148148148148,0.00263,0.00016217274740226855
1.585925925925926,0.8222222222222222,0.00262,0.00016186414056238647
1.585925925925926,0.8296296296296296,0.00261,0.00016155494421403512
1.585925925925926,0.837037037037037,0.00261,0.00016155494421403512
1.585925925925926,0.8444444444444444,0.0026,0.00016124515496597098
1.585925925925926,0.8518518518518519,0.00259,0.00016093476939431082
1.585925925925926,0.8592592592592592,0.00258,0.0001606237840420901
1.585925925925926,0.8666666666666667,0.00258,0.0001606237840420901
1.585925925925926,0.874074074074074,0.00258,0.0001606237840420901
1.585925925925926,0.8814814814814815,0.00257,0.000160312195418814
1.585925925925926,0.8888888888888888,0.00257,0.000160312195418814
1.585925925925926,0.8962962962962963,0.00257,0.000160312195418814
1.585925925925926,0.9037037037037037,0.00256,0.00016
1.585925925925926,0.9111111111111111,0.00256,0.00016
1.585925925925926,0.9185185185185185,0.00255,0.00015968719422671313
1.585925925925926,0.9259259259259259,0.00255,0.00015968719422671313
1.585925925925926,0.9333333333333333,0.00253,0.00015905973720586867
1.585925925925926,0.9407407407407407,0.00253,0.00015905973720586867
1.585925925925926,0.9481481481481482,0.00253,0.00015905973720586867
1.585925925925926,0.9555555555555555,0.00253,0.00015905973720586867
1.585925925925926,0.962962962962963,0.00252,0.00015874507866387545
1.585925925925926,0.9703703703703703,0.00252,0.00015874507866387545
1.585925925925926,0.9777777777777777,0.00252,0.00015874507866387545
1.585925925925926,0.9851851851851852,0.00252,0.00015874507866387545
1.585925925925926,0.9925925925925926,0.00252,0.00015874507866387545
1.585925925925926,1.0,0.00252,0.00015874507866387545
1.5916666666666668,0.6,0.00287,0.00016941074346097417
1.5916666666666668,0.6074074074074074,0.00285,0.00016881943016134135
1.5916666666666668,0.6148148148148148,0.00283,0.0001682260384126072
1.5916666666666668,0.6222222222222222,0.00281,0.0001676305461424021
1.5916666666666668,0.6296296296296297,0.0028,0.00016733200530681512
1.5916666666666668,0.6370370370370371,0.00279,0.00016703293088490067
1.5916666666666668,0.6444444444444444,0.00278,0.00016673332000533066
1.5916666666666668,0.6518518518518518,0.00277,0.00016643316977093238
1.5916666666666668,0.6592592592592592,0.00275,0.00016583123951777
1.5916666666666668,0.6666666666666666,0.00275,0.00016583123951777
1.5916666666666668,0.674074074074074,0.00274,0.0001655294535724685
1.5916666666666668,0.6814814814814815,0.00273,0.00016522711641858305
1.5916666666666668,0.6888888888888889,0.00273,0.00016522711641858305
1.5916666666666668,0.6962962962962963,0.00273,0.00016522711641858305
1.5916666666666668,0.7037037037037037,0.00273,0.00016522711641858305
1.5916666666666668,0.7111111111111111,0.00273,0.00016522711641858305
1.5916666666666668,0.7185185185185186,0.00273,0.00016522711641858305
1.5916666666666668,0.7259259259259259,0.00272,0.0001649242250247064
1.5916666666666668,0.7333333333333333,0.00272,0.0001649242250247064
1.5916666666666668,0.7407407407407407,0.00271,0.0001646207763315433
1.5916666666666668,0.7481481481481481,0.00269,0.00016401219466856726
1.5916666666666668,0.7555555555555555,0.00269,0.00016401219466856726
1.5916666666666668,0.762962962962963,0.00266,0.0001630950643030009
1.5916666666666668,0.7703703703703704,0.00265,0.00016278820596099706
1.5916666666666668,0.7777777777777778,0.00265,0.00016278820596099706
1.5916666666666668,0.7851851851851852,0.00264,0.0001624807680927192
1.5916666666666668,0.7925925925925925,0.00264,0.0001624807680927192
1.5916666666666668,0.8,0.00262,0.00016186414056238647
1.5916666666666668,0.8074074074074074,0.00261,0.00016155494421403512
1.5916666666666668,0.8148148148148148,0.00259,0.00016093476939431082
1.5916666666666668,0.8222222222222222,0.00258,0.0001606237840420901
1.5916666666666668,0.8296296296296296,0.00257,0.000160312195418814
1.5916666666666668,0.837037037037037,0.00257,0.000160312195418814
1.5916666666666668,0.8444444444444444,0.00256,0.00016
1.5916666666666668,0.8518518518518519,0.00255,0.00015968719422671313
1.5916666666666668,0.8592592592592592,0.00254,0.00015937377450509228
1.5916666666666668,0.8666666666666667,0.00254,0.00015937377450509228
1.5916666666666668,0.874074074074074,0.00254,0.00015937377450509228
1.5916666666666668,0.8814814814814815,0.00253,0.00015905973720586867
1.5916666666666668,0.8888888888888888,0.00253,0.00015905973720586867
1.5916666666666668,0.8962962962962963,0.00253,0.00015905973720586867
1.5916666666666668,0.9037037037037037,0.00252,0.00015874507866387545
1.5916666666666668,0.9111111111111111,0.00252,0.00015874507866387545
1.5916666666666668,0.9185185185185185,0.00251,0.0001584297951775486
1.5916666666666668,0.9259259259259259,0.00251,0.0001584297951775486
1.5916666666666668,0.9333333333333333,0.00249,0.000157797338380595
1.5916666666666668,0.9407407407407407,0.00249,0.000157797338380595
1.5916666666666668,0.9481481481481482,0.00249,0.000157797338380595
1.5916666666666668,0.9555555555555555,0.00249,0.000157797338380595
1.5916666666666668,0.962962962962963,0.00248,0.00015748015748023623
1.5916666666666668,0.9703703703703703,0.00248,0.00015748015748023623
1.5916666666666668,0.9777777777777777,0.00248,0.00015748015748023623
1.5916666666666668,0.9851851851851852,0.00248,0.00015748015748023623
1.5916666666666668,0.9925925925925926,0.00248,0.00015748015748023623
1.5916666666666668,1.0,0.00248,0.00015748015748023623
1.5974074074074074,0.6,0.00289,0.00017
1.5974074074074074,0.6074074074074074,0.00287,0.00016941074346097417
1.5974074074074074,0.6148148148148148,0.00285,0.00016881943016134135
1.5974074074074074,0.6222222222222222,0.00283,0.0001682260384126072
1.5974074074074074,0.6296296296296297,0.00283,0.0001682260384126072
1.5974074074074074,0.6370370370370371,0.00282,0.00016792855623746665
1.5974074074074074,0.6444444444444444,0.00281,0.0001676305461424021
1.5974074074074074,0.6518518518518518,0.0028,0.00016733200530681512
1.5974074074074074,0.6592592592592592,0.00278,0.00016673332000533066
1.5974074074074074,0.6666666666666666,0.00278,0.00016673332000533066
1.5974074074074074,0.674074074074074,0.00277,0.00016643316977093238
1.5974074074074074,0.6814814814814815,0.00276,0.0001661324772583615
1.5974074074074074,0.6888888888888889,0.00275,0.00016583123951777
1.5974074074074074,0.6962962962962963,0.00275,0.00016583123951777
1.5974074074074074,0.7037037037037037,0.00275,0.00016583123951777
1.5974074074074074,0.7111111111111111,0.00275,0.00016583123951777
1.5974074074074074,0.7185185185185186,0.00275,0.00016583123951777
1.5974074074074074,0.7259259259259259,0.00274,0.0001655294535724685
1.5974074074074074,0.7333333333333333,0.00274,0.0001655294535724685
1.5974074074074074,0.7407407407407407,0.00273,0.00016522711641858305
1.5974074074074074,0.7481481481481481,0.00271,0.0001646207763315433
1.5974074074074074,0.7555555555555555,0.00271,0.0001646207763315433
1.5974074074074074,0.762962962962963,0.00268,0.000163707055437449
1.5974074074074074,0.7703703703703704,0.00267,0.0001634013463836819
1.5974074074074074,0.7777777777777778,0.00267,0.0001634013463836819
1.5974074074074074,0.7851851851851852,0.00266,0.0001630950643030009
1.5974074074074074,0.7925925925925925,0.00266,0.0001630950643030009
1.5974074074074074,0.8,0.00264,0.0001624807680927192
1.5974074074074074,0.8074074074074074,0.00263,0.00016217274740226855
1.5974074074074074,0.8148148148148148,0.00261,0.00016155494421403512
1.5974074074074074,0.8222222222222222,0.0026,0.00016124515496597098
1.5974074074074074,0.8296296296296296,0.00259,0.00016093476939431082
1.5974074074074074,0.837037037037037,0.00259,0.00016093476939431082
1.5974074074074074,0.8444444444444444,0.00258,0.0001606237840420901
1.5974074074074074,0.8518518518518519,0.00257,0.000160312195418814
1.5974074074074074,0.8592592592592592,0.00256,0.00016
1.5974074074074074,0.8666666666666667,0.00256,0.00016
1.5974074074074074,0.874074074074074,0.00256,0.00016
1.5974074074074074,0.8814814814814815,0.00255,0.00015968719422671313
1.5974074074074074,0.8888888888888888,0.00255,0.00015968719422671313
1.5974074074074074,0.8962962962962963,0.00255,0.00015968719422671313
1.5974074074074074,0.9037037037037037,0.00253,0.00015905973720586867
1.5974074074074074,0.9111111111111111,0.00252,0.00015874507866387545
1.5974074074074074,0.9185185185185185,0.00252,0.00015874507866387545
1.5974074074074074,0.9259259259259259,0.00252,0.00015874507866387545
1.5974074074074074,0.9333333333333333,0.0025,0.00015811388300841897
1.5974074074074074,0.9407407407407407,0.0025,0.00015811388300841897
1.5974074074074074,0.9481481481481482,0.0025,0.00015811388300841897
1.5974074074074074,0.9555555555555555,0.0025,0.00015811388300841897
1.5974074074074074,0.962962962962963,0.00249,0.000157797338380595
1.5974074074074074,0.9703703703703703,0.00249,0.000157797338380595
1.5974074074074074,0.9777777777777777,0.00249,0.000157797338380595
1.5974074074074074,0.9851851851851852,0.00249,0.000157797338380595
1.5974074074074074,0.9925925925925926,0.00249,0.000157797338380595
1.5974074074074074,1.0,0.00249,0.000157797338380595
1.6031481481481482,0.6,0.0029,0.00017029386365926402
1.6031481481481482,0.6074074074074074,0.00288,0.0001697056274847714
1.6031481481481482,0.6148148148148148,0.00286,0.00016911534525287762
1.6031481481481482,0.6222222222222222,0.00284,0.00016852299546352717
1.6031481481481482,0.6296296296296297,0.00284,0.00016852299546352717
1.6031481481481482,0.6370370370370371,0.00283,0.0001682260384126072
1.6031481481481482,0.6444444444444444,0.00282,0.00016792855623746665
1.6031481481481482,0.6518518518518518,0.00281,0.0001676305461424021
1.6031481481481482,0.6592592592592592,0.00279,0.00016703293088490067
1.6031481481481482,0.6666666666666666,0.00279,0.00016703293088490067
1.6031481481481482,0.674074074074074,0.00278,0.00016673332000533066
1.6031481481481482,0.6814814814814815,0.00277,0.00016643316977093238
1.6031481481481482,0.6888888888888889,0.00276,0.0001661324772583615
1.6031481481481482,0.6962962962962963,0.00276,0.0001661324772583615
1.6031481481481482,0.7037037037037037,0.00276,0.0001661324772583615
1.6031481481481482,0.7111111111111111,0.00276,0.0001661324772583615
1.6031481481481482,0.7185185185185186,0.00276,0.0001661324772583615
1.6031481481481482,0.7259259259259259,0.00275,0.00016583123951777
1.6031481481481482,0.7333333333333333,0.00275,0.00016583123951777
1.6031481481481482,0.7407407407407407,0.00274,0.0001655294535724685
1.6031481481481482,0.7481481481481481,0.00272,0.0001649242250247064
1.6031481481481482,0.7555555555555555,0.00272,0.0001649242250247064
1.6031481481481482,0.762962962962963,0.00269,0.00016401219466856726
1.6031481481481482,0.7703703703703704,0.00268,0.000163707055437449
1.6031481481481482,0.7777777777777778,0.00268,0.000163707055437449
1.6031481481481482,0.7851851851851852,0.00267,0.0001634013463836819
1.6031481481481482,0.7925925925925925,0.00267,0.0001634013463836819
1.6031481481481482,0.8,0.00265,0.00016278820596099706
1.6031481481481482,0.8074074074074074,0.00264,0.0001624807680927192
1.6031481481481482,0.8148148148148148,0.00262,0.00016186414056238647
1.6031481481481482,0.8222222222222222,0.00261,0.00016155494421403512
1.6031481481481482,0.8296296296296296,0.0026,0.00016124515496597098
1.6031481481481482,0.837037037037037,0.0026,0.00016124515496597098
1.6031481481481482,0.8444444444444444,0.00259,0.00016093476939431082
1.6031481481481482,0.8518518518518519,0.00258,0.0001606237840420901
1.6031481481481482,0.8592592592592592,0.00257,0.000160312195418814
1.6031481481481482,0.8666666666666667,0.00257,0.000160312195418814
1.6031481481481482,0.874074074074074,0.00257,0.000160312195418814
1.6031481481481482,0.8814814814814815,0.00256,0.00016
1.6031481481481482,0.8888888888888888,0.00256,0.00016
1.6031481481481482,0.8962962962962963,0.00255,0.00015968719422671313
1.6031481481481482,0.9037037037037037,0.00253,0.00015905973720586867
1.6031481481481482,0.9111111111111111,0.00252,0.00015874507866387545
1.6031481481481482,0.9185185185185185,0.00252,0.00015874507866387545
1.6031481481481482,0.9259259259259259,0.00252,0.00015874507866387545
1.6031481481481482,0.9333333333333333,0.0025,0.00015811388300841897
1.6031481481481482,0.9407407407407407,0.0025,0.00015811388300841897
1.6031481481481482,0.9481481481481482,0.0025,0.00015811388300841897
1.6031481481481482,0.9555555555555555,0.0025,0.00015811388300841897
1.6031481481481482,0.962962962962963,0.00249,0.000157797338380595
1.6031481481481482,0.9703703703703703,0.00249,0.000157797338380595
1.6031481481481482,0.9777777777777777,0.00249,0.000157797338380595
1.6031481481481482,0.9851851851851852,0.00249,0.000157797338380595
1.6031481481481482,0.9925925925925926,0.00249,0.000157797338380595
1.6031481481481482,1.0,0.00249,0.000157797338380595
1.608888888888889,0.6,0.00288,0.0001697056274847714
1.608888888888889,0.6074074074074074,0.00286,0.00016911534525287762
1.608888888888889,0.6148148148148148,0.00285,0.00016881943016134135
1.608888888888889,0.6222222222222222,0.00282,0.00016792855623746665
1.608888888888889,0.6296296296296297,0.00282,0.00016792855623746665
1.608888888888889,0.6370370370370371,0.00281,0.0001676305461424021
1.608888888888889,0.6444444444444444,0.00281,0.0001676305461424021
1.608888888888889,0.6518518518518518,0.00279,0.00016703293088490067
1.608888888888889,0.6592592592592592,0.00277,0.00016643316977093238
1.608888888888889,0.6666666666666666,0.00277,0.00016643316977093238
1.608888888888889,0.674074074074074,0.00276,0.0001661324772583615
1.608888888888889,0.6814814814814815,0.00275,0.00016583123951777
1.608888888888889,0.6888888888888889,0.00274,0.0001655294535724685
1.608888888888889,0.6962962962962963,0.00274,0.0001655294535724685
1.608888888888889,0.7037037037037037,0.00274,0.0001655294535724685
1.608888888888889,0.7111111111111111,0.00274,0.0001655294535724685
1.608888888888889,0.7185185185185186,0.00274,0.0001655294535724685
